Class ID,Preferred_Label
HP:0100887,Abnormality_of_globe_size
HP:0100888,Interdigital_loops
HP:0100889,Abnormality_of_the_ductus_choledochus
HP:0100890,Cyst_of_the_ductus_choledochus
HP:0100891,Bifid_xiphoid_process
HP:0100892,Abnormality_of_the_xiphoid_process
HP:0100893,Prominent_xiphoid_process
HP:0100894,Broad_xiphoid_process
HP:0100895,HP_0100895
HP:0100896,Rectal_polyposis
HP:0100897,HP_0100897
HP:0100898,Connective_tissue_nevi
HP:0100899,Sclerosis_of_finger_phalanx
HP:0100900,Sclerosis_of_the_distal_phalanx_of_the_2nd_finger
HP:0100901,Sclerosis_of_the_distal_phalanx_of_the_3rd_finger
HP:0100902,Sclerosis_of_the_distal_phalanx_of_the_4th_finger
HP:0100903,Sclerosis_of_the_distal_phalanx_of_the_5th_finger
HP:0100904,Sclerosis_of_the_middle_phalanx_of_the_2nd_finger
HP:0100905,Sclerosis_of_the_middle_phalanx_of_the_3rd_finger
HP:0100906,Sclerosis_of_the_middle_phalanx_of_the_4th_finger
HP:0100907,Sclerosis_of_the_middle_phalanx_of_the_5th_finger
HP:0100908,Sclerosis_of_the_proximal_phalanx_of_the_2nd_finger
HP:0100909,Sclerosis_of_the_proximal_phalanx_of_the_3rd_finger
HP:0100910,Sclerosis_of_the_proximal_phalanx_of_the_4th_finger
HP:0100911,Sclerosis_of_the_proximal_phalanx_of_the_5th_finger
HP:0100912,Sclerosis_of_the_distal_phalanx_of_the_thumb
HP:0100913,Sclerosis_of_the_proximal_phalanx_of_the_thumb
HP:0100914,Sclerosis_of_the_1st_metacarpal
HP:0100915,Sclerosis_of_distal_finger_phalanx
HP:0100916,Sclerosis_of_middle_finger_phalanx
HP:0100917,Sclerosis_of_proximal_finger_phalanx
HP:0100918,Sclerosis_of_2nd_finger_phalanx
HP:0100919,Sclerosis_of_3rd_finger_phalanx
HP:0100920,Sclerosis_of_4th_finger_phalanx
HP:0100921,Sclerosis_of_5th_finger_phalanx
HP:0100922,Sclerosis_of_thumb_phalanx
HP:0100923,Clavicular_sclerosis
HP:0100924,Sclerosis_of_toe_phalanx
HP:0100925,Sclerosis_of_foot_bone
HP:0100926,Sclerosis_of_2nd_toe_phalanx
HP:0100927,Sclerosis_of_3rd_toe_phalanx
HP:0100928,Sclerosis_of_4th_toe_phalanx
HP:0100929,Sclerosis_of_5th_toe_phalanx
HP:0100930,Sclerosis_of_hallux_phalanx
HP:0100931,Sclerosis_of_the_proximal_phalanx_of_the_2nd_toe
HP:0100932,Sclerosis_of_the_proximal_phalanx_of_the_3rd_toe
HP:0100933,Sclerosis_of_the_proximal_phalanx_of_the_4th_toe
HP:0100934,Sclerosis_of_the_proximal_phalanx_of_the_5th_toe
HP:0100935,Sclerosis_of_the_middle_phalanx_of_the_2nd_toe
HP:0100936,Sclerosis_of_the_middle_phalanx_of_the_3rd_toe
HP:0100937,Sclerosis_of_the_middle_phalanx_of_the_4th_toe
HP:0100938,Sclerosis_of_the_middle_phalanx_of_the_5th_toe
HP:0100939,Sclerosis_of_the_distal_phalanx_of_the_2nd_toe
HP:0100940,Sclerosis_of_the_distal_phalanx_of_the_3rd_toe
HP:0100941,Sclerosis_of_the_distal_phalanx_of_the_4th_toe
HP:0100942,Sclerosis_of_the_distal_phalanx_of_the_5th_toe
HP:0100943,Sclerosis_of_the_proximal_phalanx_of_the_hallux
HP:0100944,Sclerosis_of_the_distal_phalanx_of_the_hallux
HP:0100945,Sclerosis_of_the_1st_metatarsal
HP:0100946,Sclerosis_of_proximal_toe_phalanx
HP:0100947,Sclerosis_of_middle_toe_phalanx
HP:0100948,Sclerosis_of_distal_toe_phalanx
HP:0100949,HP_0100949
HP:0100950,Decreased_3_hydroxyacyl_CoA_dehydrogenase_level
HP:0100951,Enlarged_fossa_interpeduncularis
HP:0100952,Enlarged_sylvian_cistern
HP:0100953,Enlarged_interhemispheric_fissure
HP:0100954,Open_operculum
HP:0100955,Giant_cell_granuloma_of_mandible
HP:0100956,HP_0100956
HP:0100957,Abnormal_renal_medulla_morphology
HP:0100958,Narrow_foramen_obturatorium
HP:0100959,Dense_metaphyseal_bands
HP:0100960,Lateral_ventricular_asymmetry
HP:0100961,Enlarged_hippocampus
HP:0100962,Shyness
HP:0100963,Hyperesthesia
HP:0100964,HP_0100964
HP:0200000,Dysharmonic_bone_age
HP:0200001,Dysharmonic_accelerated_bone_age
HP:0200002,HP_0200002
HP:0200003,Splayed_epiphyses
HP:0200004,HP_0200004
HP:0200005,Abnormal_shape_of_the_palpebral_fissure
HP:0200006,Slanting_of_the_palpebral_fissure
HP:0200007,Abnormal_size_of_the_palpebral_fissures
HP:0200008,Intestinal_polyposis
HP:0200009,HP_0200009
HP:0200010,HP_0200010
HP:0200011,Abnormal_length_of_corpus_callosum
HP:0200012,Short_corpus_callosum
HP:0200013,Neoplasm_of_fatty_tissue
HP:0200014,HP_0200014
HP:0200015,Symmetric_great_toe_depigmentation
HP:0200016,Acrokeratosis
HP:0200017,Cerebral_white_matter_agenesis
HP:0200018,Protanomaly
HP:0200019,HP_0200019
HP:0200020,Corneal_erosion
HP:0200021,Down_sloping_shoulders
HP:0200022,Choroid_plexus_papilloma
HP:0200023,Priapism
HP:0200024,Premature_chromatid_separation
HP:0200025,Mandibular_pain
HP:0200026,Ocular_pain
HP:0200027,HP_0200027
HP:0200028,Pretibial_myxedema
HP:0200029,Vasculitis_in_the_skin
HP:0200030,Punctate_vasculitis_skin_lesions
HP:0200031,HP_0200031
HP:0200032,Kayser_Fleischer_ring
HP:0200033,HP_0200033
HP:0200034,Papule
HP:0200035,Skin_plaque
HP:0200036,Skin_nodule
HP:0200037,Skin_vesicle
HP:0200038,HP_0200038
HP:0200039,Pustule
HP:0200040,Epidermoid_cyst
HP:0200041,Skin_erosion
HP:0200042,Skin_ulcer
HP:0200043,Verrucae
HP:0200044,Porokeratosis
HP:0200045,HP_0200045
HP:0200046,Cat_cry
HP:0200047,Chondritis_of_pinna
HP:0200048,Cyanotic_episode
HP:0200049,Upper_limb_hypertonia
HP:0200050,Bracket_metacarpal_epiphyses
HP:0200051,HP_0200051
HP:0200052,HP_0200052
HP:0200053,Hemihypotrophy_of_lower_limb
HP:0200054,Foot_monodactyly
HP:0200055,Small_hand
HP:0200056,Macular_scar
HP:0200057,Marcus_Gunn_pupil
HP:0200058,Angiosarcoma
HP:0200059,Metastatic_angiosarcoma
HP:0200060,HP_0200060
HP:0200061,HP_0200061
HP:0200062,HP_0200062
HP:0200063,Colorectal_polyposis
HP:0200064,Asymmetry_of_iris_pigmentation
HP:0200065,Chorioretinal_degeneration
HP:0200066,Ribbonlike_corneal_degeneration
HP:0200067,Recurrent_spontaneous_abortion
HP:0200068,Nonprogressive_visual_loss
HP:0200069,HP_0200069
HP:0200070,Peripheral_retinal_atrophy
HP:0200071,Peripheral_vitreoretinal_degeneration
HP:0200072,Episodic_quadriplegia
HP:0200073,Respiratory_insufficiency_due_to_defective_ciliary_clearance
HP:0200074,HP_0200074
HP:0200075,HP_0200075
HP:0200076,HP_0200076
HP:0200077,HP_0200077
HP:0200078,HP_0200078
HP:0200079,HP_0200079
HP:0200080,HP_0200080
HP:0200081,HP_0200081
HP:0200082,HP_0200082
HP:0200083,Severe_limb_shortening
HP:0200084,Giant_cell_hepatitis
HP:0200085,Limb_tremor
HP:0200086,HP_0200086
HP:0200087,HP_0200087
HP:0200088,HP_0200088
HP:0200089,HP_0200089
HP:0200090,HP_0200090
HP:0200091,HP_0200091
HP:0200092,HP_0200092
HP:0200093,HP_0200093
HP:0200094,Frontal_open_bite
HP:0200095,obsolete_Anterior_open_bite
HP:0200096,Triangular_shaped_open_mouth
HP:0200097,Oral_mucosal_blisters
HP:0200098,Absent_skin_pigmentation
HP:0200099,obsolete_Peripheral_retinal_pigmentation_abnormalities
HP:0200100,HP_0200100
HP:0200101,Decreased_absent_ankle_reflexes
HP:0200102,Sparse_or_absent_eyelashes
HP:0200103,HP_0200103
HP:0200104,Absent_fifth_fingernail
HP:0200105,Absent_fifth_toenail
HP:0200106,Absent_shortened_dynein_arms
HP:0200107,Shortened_inner_dynein_arms
HP:0200108,Shortened_outer_dynein_arms
HP:0200109,Absent_shortened_outer_dynein_arms
HP:0200110,HP_0200110
HP:0200111,Absent_stapes_head
HP:0200112,HP_0200112
HP:0200113,Aphalangy_of_hands_and_feet
HP:0200114,Metabolic_alkalosis
HP:0200115,HP_0200115
HP:0200116,Distal_ileal_atresia
HP:0200117,Recurrent_upper_and_lower_respiratory_tract_infections
HP:0200118,Malabsorption_of_Vitamin_B12
HP:0200119,Acute_hepatitis
HP:0200120,Chronic_active_hepatitis
HP:0200121,HP_0200121
HP:0200122,Atypical_or_prolonged_hepatitis
HP:0200123,Chronic_hepatitis
HP:0200124,Chronic_hepatitis_due_to_cryptosporidium_infection
HP:0200125,Mitochondrial_respiratory_chain_defects
HP:0200126,obsolete_Amyloid_cardiomyopathy
HP:0200127,Atrial_cardiomyopathy
HP:0200128,Biventricular_hypertrophy
HP:0200129,obsolete_Calcific_mitral_stenosis
HP:0200130,HP_0200130
HP:0200131,HP_0200131
HP:0200132,HP_0200132
HP:0200133,Lumbosacral_meningocele
HP:0200134,Epileptic_encephalopathy
HP:0200135,obsolete_Macrocephaly_due_to_hydrocephalus
HP:0200136,Oral_pharyngeal_dysphagia
HP:0200137,HP_0200137
HP:0200138,Bilateral_choanal_atresia_stenosis
HP:0200139,HP_0200139
HP:0200140,HP_0200140
HP:0200141,Small_conical_teeth
HP:0200142,HP_0200142
HP:0200143,Megaloblastic_erythroid_hyperplasia
HP:0200144,obsolete_Anaphylactoid_purpura
HP:0200145,HP_0200145
HP:0200146,Mucoid_extracellular_matrix_accumulation
HP:0200147,Neuronal_loss_in_basal_ganglia
HP:0200148,Abnormal_liver_function_tests_during_pregnancy
HP:0200149,CSF_lymphocytic_pleiocytosis
HP:0200150,Increased_serum_bile_acid_concentration_during_pregnancy
HP:0200151,Cutaneous_mastocytosis
HP:0200153,Agenesis_of_lateral_incisor
HP:0200154,Agenesis_of_mandibular_lateral_incisor
HP:0200158,Agenesis_of_permanent_mandibular_lateral_incisor
HP:0200159,Agenesis_of_primary_mandibular_lateral_incisor
HP:0200160,Agenesis_of_maxillary_incisor
HP:0200161,Agenesis_of_mandibular_incisor
HP:0400000,Tall_chin
HP:0400001,Chin_with_vertical_crease
HP:0400002,Extra_concha_fold
HP:0400003,Focal_absence_of_the_external_ear
HP:0400004,Long_ear
HP:0400005,Short_ear
HP:0400007,Polymenorrhea
HP:0400008,Menometrorrhagia
HP:0410000,Abnormal_vomer_morphology
HP:0410003,obsolete_Cleft_maxillary_alveolus
HP:0410004,obsolete_Cleft_secondary_palate
HP:0410005,Cleft_hard_palate
HP:0410006,Abnormality_of_ophthalmic_artery
HP:0410007,obsolete_Abnormality_of_cartilage_morphology
HP:0410008,Abnormality_of_the_peripheral_nervous_system
HP:0410009,Abnormality_of_the_somatic_nervous_system
HP:0410010,Abnormality_of_somatic_nerve_plexus
HP:0410011,Abnormality_of_masticatory_muscle
HP:0410012,Abnormal_mouth_floor_morphology
HP:0410013,Abnormality_of_the_submandibular_region
HP:0410014,Abnormal_ganglion_morphology
HP:0410015,Abnormal_peripheral_nervous_system_ganglion_morphology
HP:0410016,Abnormal_cranial_ganglion_morphology
HP:0410017,Otitis_externa
HP:0410018,Recurrent_ear_infections
HP:0410019,Epigastric_pain
HP:0410020,Fish_odor
HP:0410021,Musty_odor
HP:0410022,Vaginal_fish_odor
HP:0410023,Abnormal_distribution_of_cell_junction_proteins_in_buccal_mucosal_cells
HP:0410026,Abnormal_periodontium_morphology
HP:0410027,Alveolar_bone_loss_around_teeth
HP:0410028,Recurrent_oral_herpes
HP:0410030,Cleft_lip
HP:0410031,Submucous_cleft_of_soft_and_hard_palate
HP:0410032,obsolete_Cleft_of_uvula
HP:0410033,Unilateral_alveolar_cleft_of_maxilla
HP:0410034,Bilateral_alveolar_cleft_of_maxilla
HP:0410035,Abnormal_T_cell_activation
HP:0410042,Abnormal_liver_morphology
HP:0410043,Abnormal_neural_tube_morphology
HP:0410049,Abnormal_radial_ray_morphology
HP:0410050,Decreased_level_of_15_anhydroglucitol_in_serum
HP:0410051,Increased_level_of_3_hydroxy_3_methylglutaric_acid_in_urine
HP:0410052,Increased_level_of_allantoin_in_serum
HP:0410053,Elevated_circulating_gamma_aminobutyric_acid_concentration
HP:0410054,Decreased_circulating_GABA_concentration
HP:0410055,Decreased_level_of_erythritol_in_urine
HP:0410056,Decreased_CSF_erythritol_concentration
HP:0410057,Increased_level_of_D_threitol_in_plasma
HP:0410058,Increased_level_of_D_threitol_in_CSF
HP:0410059,Increased_level_of_D_threitol_in_urine
HP:0410060,Decreased_level_of_D_mannose_in_urine
HP:0410061,Increased_level_of_galactitol_in_plasma
HP:0410062,Increased_level_of_galactitol_in_urine
HP:0410063,Increased_level_of_galactonate_in_red_blood_cells
HP:0410064,Increased_level_of_galactitol_in_red_blood_cells
HP:0410065,Increased_level_of_hippuric_acid_in_blood
HP:0410066,Increased_level_of_hippuric_acid_in_urine
HP:0410067,Increased_level_of_L_fucose_in_urine
HP:0410068,Increased_level_of_L_glutamic_acid_in_blood
HP:0410069,Increased_level_of_propylene_glycol_in_blood
HP:0410070,Increased_level_of_ribitol_in_urine
HP:0410071,Increased_level_of_ribitol_in_CSF
HP:0410072,Increased_level_of_ribose_in_urine
HP:0410073,Increased_level_of_ribose_in_CSF
HP:0410074,Increased_level_of_xylitol_in_urine
HP:0410075,Increased_level_of_xylitol_in_CSF
HP:0410132,Increased_level_of_L_pyroglutamic_acid_in_urine
HP:0410133,Chronic_idiopathic_urticaria
HP:0410134,Physical_urticaria
HP:0410135,Cold_urticaria
HP:0410136,Aquagenic_urticaria
HP:0410137,Solar_urticaria
HP:0410138,Vibratory_urticaria
HP:0410139,Exercise_induced_anaphylaxis
HP:0410144,Abnormal_circulating_biotinidase_concentration
HP:0410145,Decreased_circulating_biotinidase_concentration
HP:0410146,Elevated_circulating_biotinidase_concentration
HP:0410147,Eosinophilic_infiltration_in_the_stomach_mucosa
HP:0410148,Idiopathic_anaphylaxis
HP:0410149,Drug_induced_anaphylaxis
HP:0410151,Eosinophilic_infiltration_of_the_esophagus
HP:0410152,Eosinophilic_microabscess_formation_in_the_esophagus
HP:0410153,Increased_level_of_methylsuccinic_acid_in_urine
HP:0410154,Increased_level_of_myristic_acid_in_serum
HP:0410156,Increased_level_of_N_acetylneuraminic_acid_in_urine
HP:0410157,Increased_level_of_N_acetylneuraminic_acid_in_fibroblasts
HP:0410158,obsolete_Increased_urine_O_phosphoethanolamine_level
HP:0410166,Defective_interstrand_cross_link_repair
HP:0410167,Abnormal_morphology_of_the_chest_musculature
HP:0410168,Abnormality_of_the_back_musculature
HP:0410169,Abnormal_morphology_of_the_shoulder_musculature
HP:0410170,Hippocampal_atrophy
HP:0410171,Increased_cotinine_level
HP:0410172,Blood_xenobiotic
HP:0410173,Increased_circulating_troponin_I_concentration
HP:0410174,Increased_circulating_troponin_T_concentration
HP:0410175,Hyperketonemia
HP:0410176,Abnormal_circulating_glucose_6_phosphate_dehydrogenase_concentration
HP:0410177,Abnormal_glucose_6_phosphate_dehydrogenase_level_in_blood
HP:0410178,Increased_glucose_6_phosphate_dehydrogenase_level_in_blood
HP:0410179,Decreased_glucose_6_phosphate_dehydrogenase_level_in_blood
HP:0410180,Abnormal_glucose_6_phosphate_dehydrogenase_level_in_dried_blood_spot
HP:0410181,Increased_glucose_6_phosphate_dehydrogenase_level_in_dried_blood_spot
HP:0410182,Decreased_glucose_6_phosphate_dehydrogenase_level_in_dried_blood_spot
HP:0410183,Abnormal_glucose_6_phosphate_dehydrogenase_level_in_leukocytes
HP:0410184,Abnormal_glucose_6_phosphate_dehydrogenase_level_in_red_blood_cells
HP:0410185,Abnormal_glucose_6_phosphate_dehydrogenase_level_in_tissue
HP:0410186,Increased_glucose_6_phosphate_dehydrogenase_level_in_tissue
HP:0410187,Decreased_glucose_6_phosphate_dehydrogenase_level_in_tissue
HP:0410188,Decreased_glucose_6_phosphate_dehydrogenase_level_in_red_blood_cells
HP:0410189,Increased_glucose_6_phosphate_dehydrogenase_level_in_red_blood_cells
HP:0410190,Decreased_glucose_6_phosphate_dehydrogenase_level_in_leukocytes
HP:0410191,Increased_glucose_6_phosphate_dehydrogenase_level_in_leukocytes
HP:0410192,Abnormal_uridine_diphosphate_glucose_4_epimerase_level
HP:0410193,Abnormal_uridine_diphosphate_glucose_4_epimerase_level_in_plasma
HP:0410194,Increased_uridine_diphosphate_glucose_4_epimerase_level_in_plasma
HP:0410195,Decreased_uridine_diphosphate_glucose_4_epimerase_level_in_plasma
HP:0410196,Abnormal_uridine_diphosphate_glucose_4_epimerase_level_in_red_blood_cells
HP:0410197,Increased_uridine_diphosphate_glucose_4_epimerase_level_in_red_blood_cells
HP:0410198,Decreased_uridine_diphosphate_glucose_4_epimerase_level_in_red_blood_cells
HP:0410199,Increased_CSF_urate_concentration
HP:0410200,Positive_meconium_barbiturate_test
HP:0410201,Positive_hair_barbiturate_test
HP:0410202,Positive_stool_barbiturate_test
HP:0410203,Positive_gastric_fluid_barbiturate_test
HP:0410204,Increased_intestinal_transit_time
HP:0410205,Abnormal_circulating_nicotinurate_concentration
HP:0410206,Increased_circulating_nicotinurate_level
HP:0410207,Positive_methadone_plasma_serum_test
HP:0410208,Positive_plasma_serum_cotinine_test
HP:0410209,Folate_deficiency_in_CSF
HP:0410210,Abnormal_cord_blood_measurement
HP:0410211,Abnormal_blood_gas_level_in_cord_blood
HP:0410212,Hyperoxemia_in_cord_blood
HP:0410213,Hypoxemia_in_cord_blood
HP:0410214,Hypercapnia_in_cord_blood
HP:0410215,Hypocapnia_in_cord_blood
HP:0410216,Abnormal_blood_5_methyltetrahydrofolate_level
HP:0410217,Reduced_blood_5_methyltetrahydrofolate_level
HP:0410218,Hypoplasia_of_maxilla_relative_to_mandible
HP:0410219,Hypoplasia_of_mandible_relative_to_maxilla
HP:0410220,Increased_anti_dairy_protein_IgE_antibody_level
HP:0410221,Increased_anti_animal_protein_IgE_antibody_level
HP:0410222,Increased_anti_seafood_IgE_antibody_level
HP:0410223,Increased_anti_dust_mite_IgE_antibody_level
HP:0410224,Increased_anti_bacteria_IgE_antibody_level
HP:0410225,Increased_anti_drug_IgE_antibody_level
HP:0410226,Increased_anti_feather_IgE_antibody_level
HP:0410227,Increased_anti_food_allergen_IgE_antibody_level
HP:0410228,Increased_anti_plant_based_food_allergen_IgE_antibody_level
HP:0410229,Increased_anti_gluten_IgE_antibody_level
HP:0410230,Increased_anti_nut_food_product_IgE_antibody_level
HP:0410231,Increased_anti_egg_IgE_antibody_level
HP:0410232,Increased_anti_fungi_IgE_antibody_level
HP:0410233,Increased_anti_meat_allergen_IgE_antibody_level
HP:0410234,Increased_anti_parasite_IgE_antibody_level
HP:0410235,Increased_anti_insect_IgE_antibody_level
HP:0410236,Increased_anti_venom_IgE_antibody_level
HP:0410238,Increased_anti_plant_product_IgE_antibody_level
HP:0410239,Positive_urine_norcotinine_test
HP:0410240,Abnormal_circulating_IgA_level
HP:0410241,Abnormal_circulating_IgE_level
HP:0410242,Abnormal_circulating_IgG_level
HP:0410243,Abnormal_circulating_IgM_level
HP:0410244,Abnormal_circulating_IgD_level
HP:0410245,Decreased_circulating_IgD
HP:0410246,Increased_circulating_IgD_level
HP:0410247,Increased_anti_animal_dander_IgE_antibody_level
HP:0410248,Increased_anti_house_dust_mite_IgE_antibody_level
HP:0410249,Increased_anti_alpha_gal_IgE_antibody_level
HP:0410251,Abnormal_L_selectin_shedding
HP:0410252,Chronic_neutropenia
HP:0410253,Myeloid_maturation_arrest
HP:0410254,Cyclic_neutropenia_in_myeloid_maturation_arrest_in_bone_marrow
HP:0410255,Transient_neutropenia
HP:0410256,Infection_associated_neutropenia
HP:0410257,Neutrophilia_in_presence_of_infection
HP:0410258,Neutrophilia_in_absence_of_infection
HP:0410259,Hepatopulmonary_fusion
HP:0410260,Asymmetrical_gluteal_crease
HP:0410261,Wide_space_between_4th_and_5th_toe
HP:0410262,Lower_cranial_nerve_dysfunction
HP:0410263,Brain_imaging_abnormality
HP:0410264,Subglottic_hemangioma
HP:0410265,Supraglottic_hemangioma
HP:0410266,Visceral_hemangioma
HP:0410267,Intestinal_hemangioma
HP:0410268,Spleen_hemangioma
HP:0410269,Labial_hemangioma
HP:0410270,Esophageal_hemangioma
HP:0410271,Laryngeal_hemangioma
HP:0410272,
HP:0410273,Retropharyngeal_hemangioma
HP:0410274,Paraspinal_hemangioma
HP:0410275,Lumbosacral_hemangioma
HP:0410276,Supraumbilical_raphe
HP:0410277,Sternal_pit
HP:0410278,Pituitary_gland_cyst
HP:0410279,Atrophic_pituitary_gland
HP:0410280,Pediatric_onset
HP:0410281,Dyspepsia
HP:0410282,Abnormal_circulating_amylase_concentration
HP:0410283,Positive_blood_acetaminophen_test
HP:0410284,Positive_norpropoxyphene_blood_test
HP:0410285,
HP:0410286,Positive_blood_molindone_test
HP:0410287,Intrathoracic_hemangioma
HP:0410288,Hyperamylasemia
HP:0410289,Hypoamylasemia
HP:0410290,Positive_urine_norpropoxyphene_test
HP:0410291,Negativism
HP:0410292,Abnormal_isohemagglutinin_level
HP:0410293,Absent_isohemagglutinin_level
HP:0410294,Decreased_specific_antibody_response_to_protein_vaccine
HP:0410295,Complete_or_near_complete_absence_of_specific_antibody_response_to_tetanus_vaccine
HP:0410296,Complete_or_near_complete_absence_of_specific_antibody_response_to_hepatitis_B_vaccine
HP:0410297,Partial_absence_of_specific_antibody_response_to_tetanus_vaccine
HP:0410298,Partial_absence_of_specific_antibody_response_to_hepatitis_B_vaccine
HP:0410299,Decreased_specific_antibody_response_to_polysaccharide_vaccine
HP:0410300,Complete_or_near_complete_absence_of_specific_antibody_response_to_unconjugated_pneumococcus_vaccine
HP:0410301,Partial_absence_of_specific_antibody_response_to_unconjugated_pneumococcus_vaccine
HP:0410302,Decreased_specific_antibody_response_to_protein_conjugated_polysaccharide_vaccine
HP:0410303,Complete_or_near_complete_absence_of_specific_antibody_response_to_Haemophilus_influenzae_type_b__Hib__vaccine
HP:0410304,Complete_or_near_complete_absence_of_specific_antibody_response_to_meningococcus_vaccine
HP:0410305,Partial_absence_of_specific_antibody_response_to_Haemophilus_influenzae_type_b__Hib__vaccine
HP:0410306,Partial_absence_of_specific_antibody_response_to_meningococcus_vaccine
HP:0410307,Positive_stool_methadone_test
HP:0410308,Decreased_specific_antibody_response_to_infection
HP:0410309,Alpha_aminoadipic_aciduria
HP:0410310,Abnormality_of_neutrophil_morphology_in_CSF
HP:0410311,Hyposegmentation_of_neutrophil_nuclei_in_CSF
HP:0410312,Hypersegmentation_of_neutrophil_nuclei_in_CSF
HP:0410313,Abnormal_urinary_1_methylhistidine_concentration
HP:0410314,Decreased_urinary_1_methylhistidine
HP:0410315,Increased_urinary_1_methylhistidine
HP:0410316,Abnormal_urinary_3_methylhistidine_level
HP:0410317,Increased_urinary_3_methylhistidine
HP:0410318,Decreased_urinary_3_methylhistidine
HP:0410319,Alpha_gal_allergy
HP:0410320,Animal_protein_allergy
HP:0410321,Animal_dander_allergy
HP:0410322,Bacteria_allergy
HP:0410323,Drug_allergy
HP:0410324,Dust_mite_allergy
HP:0410325,obsolete_House_dust_mite_allergy
HP:0410326,Feather_allergy
HP:0410327,Dairy_allergy
HP:0410328,Egg_allergy
HP:0410329,Gluten_allergy
HP:0410330,Meat_allergen_allergy
HP:0410331,Nut_food_product_allergy
HP:0410332,Plant_based_food_allergy
HP:0410333,Seafood_allergy
HP:0410334,Fungi_allergy
HP:0410335,Insect_allergy
HP:0410336,Venom_allergy
HP:0410337,Parasite_allergy
HP:0410338,Plant_product_allergy
HP:0410339,Insect_bite_allergy
HP:0410340,Focal_epithelial_hyperplasia_of_oral_mucosa
HP:0410341,Abnormal_circulating_heparan_sulfate_level
HP:0410342,Increased_circulating_heparan_sulfate_level
HP:0410343,Decreased_circulating_heparan_sulfate_level
HP:0410344,Shortened_O_fucosylated_glycan_on_properdin
HP:0410345,Increased_urinary_polyhexose
HP:0410346,Increased_urinary_galactosylated_oligosaccharide
HP:0410347,Increased_urinary_high_mannose_type_oligosaccharide
HP:0410348,Increased_urinary_multiantennary_sialylated_oligosaccharide
HP:0410349,Decreased_glycosyltransferase_O_Fucosylpeptide_3_Beta_N_Acetylglucosaminyltransferase_level
HP:0410350,Increased_urinary_fucosylated_oligosaccharide
HP:0410351,Abnormal_complex_N_glycan_level
HP:0410352,Increased_complex_N_glycan_level
HP:0410353,Decreased_complex_N_glycan_level
HP:0410354,Increased_sialylated_N_glycan_level
HP:0410355,Decreased_sialylated_N_glycan_level
HP:0410356,Abnormal_high_mannose_N_glycan_level
HP:0410357,Increased_high_mannose_N_glycan_level
HP:0410358,Decreased_high_mannose_N_glycan_level
HP:0410359,Abnormal_core_1_O_glycan_level
HP:0410360,Increased_core_1_O_glycan_level
HP:0410361,Decreased_core_1_O_glycan_level
HP:0410362,Decreased_O_mannosyl_glycans_on_alpha_dystroglycan
HP:0410363,Increased_monosialylated_core_1_O_glycan_level
HP:0410364,Decreased_monosialylated_core_1_O_glycan_level
HP:0410365,Increased_disialylated_core_1_O_glycan_level
HP:0410366,Increased_globoside_Gb4_level
HP:0410367,Increased_hepatitis_A_virus_antibody_level
HP:0410368,Increased_globoside_Gb3_level
HP:0410369,Increased_hepatitis_B_virus_antibody_level
HP:0410370,Absence_of_ganglioside_GM3
HP:0410371,Increased_hepatitis_C_virus_antibody_level
HP:0410372,Increased_Tn_antigen_level
HP:0410373,Abnormal_proportion_of_naive_CD4_T_cells
HP:0410374,Abnormal_proportion_of_naive_CD8_T_cells
HP:0410375,Increased_proportion_of_naive_CD4_T_cells
HP:0410376,Increased_proportion_of_naive_CD8_T_cells
HP:0410377,Decreased_proportion_of_naive_CD8_T_cells
HP:0410378,Decreased_proportion_of_naive_CD4_T_cells
HP:0410379,Abnormal_proportion_of_CD4_positive_alpha_beta_memory_T_cells
HP:0410380,Abnormal_proportion_of_CD8_positive_alpha_beta_memory_T_cells
HP:0410381,Abnormal_proportion_of_central_memory_CD4_positive_alpha_beta_T_cells
HP:0410382,obsolete_Abnormal_proportion_of_effector_memory_CD4_positive_alpha_beta_T_cells
HP:0410383,Abnormal_proportion_of_effector_memory_CD8_positive_alpha_beta_T_cells
HP:0410384,Abnormal_proportion_of_central_memory_CD8_positive_alpha_beta_T_cells
HP:0410385,Decreased_proportion_of_CD8_positive_alpha_beta_memory_T_cells
HP:0410386,Decreased_proportion_of_CD4_positive_alpha_beta_memory_T_cells
HP:0410387,obsolete_Decreased_proportion_of_effector_memory_CD4_positive_alpha_beta_T_cells
HP:0410388,Decreased_proportion_of_central_memory_CD4_positive_alpha_beta_T_cells
HP:0410389,Decreased_proportion_of_central_memory_CD8_positive_alpha_beta_T_cells
HP:0410390,Decreased_proportion_of_effector_memory_CD8_positive_alpha_beta_T_cells
HP:0410391,Increased_proportion_of_CD4_positive_alpha_beta_memory_T_cells
HP:0410392,Increased_proportion_of_CD8_positive_alpha_beta_memory_T_cells
HP:0410393,Increased_proportion_of_central_memory_CD4_positive_alpha_beta_T_cells
HP:0410394,Increased_proportion_of_effector_memory_CD4_positive_alpha_beta_T_cells
HP:0410395,Increased_proportion_of_effector_memory_CD8_positive_alpha_beta_T_cells
HP:0410396,Increased_proportion_of_central_memory_CD8_positive_alpha_beta_T_cells
HP:0410397,Bronchiolectasis
HP:0410399,Positive_blood_lead_test
HP:0410400,Absent_sebaceous_glands
HP:0410401,Worse_in_evening
HP:0430000,Abnormal_frontal_bone_morphology
HP:0430002,Abnormal_lacrimal_bone_morphology
